r2_RHS	18440	0.640
r2_RHS	18452	0.688
r2_RHS	18482	0.640
r2_RHS	18497	0.667
r2_RHS	18578	0.571
r2_RHS	18600	0.648
r2_RHS	18670	0.605
r2_RHS	19779	0.633
r2_RHS	20022	0.629
r2_RHS	20037	0.804
r2_RHS	20801	0.656
r2_RHS	21279	0.455
r2_RHS	21284	0.273
r2_RHS	21286	0.227
r2_RHS	21289	0.304
r2_RHS	21296	0.664
r2_RHS	21329	0.114
r2_RHS	22210	0.286
r2_RHS	22260	0.295
r2_RHS	22345	0.645
r2_RHS	22363	0.656
r2_RHS	22376	0.645
r2_RHS	22391	0.647
r2_RHS	23031	0.148
r2_RHS	23037	0.136
r2_RHS	23041	0.147
r2_RHS	23046	0.136
r2_RHS	23050	0.951
r2_RHS	23056	0.968
r2_RHS	23060	0.968
r2_RHS	23065	0.969
r2_RHS	23069	0.720
r2_RHS	23071	0.720
r2_RHS	23081	0.150
r2_RHS	23083	0.148
r2_RHS	23147	0.645
r2_RHS	23160	0.571
r2_RHS	23182	0.641
r2_RHS	23251	0.658
r2_RHS	23299	0.622
r2_RHS	23300	0.632
r2_RHS	23310	0.636
r2_RHS	23321	0.852
r2_RHS	23539	0.737
r2_RHS	23568	0.638
r2_RHS	23623	0.221
r2_RHS	23626	0.218
r2_RHS	23644	0.936
r2_RHS	23647	0.935
r2_RHS	23823	0.932
r2_RHS	23837	0.213
r2_RHS	24216	0.944
r2_RHS	24217	0.948
r2_RHS	24225	0.991
r2_RHS	24230	0.650
r2_RHS	24236	0.651
r2_RHS	24245	0.649
r2_RHS	24354	0.647
r2_RHS	24412	0.657
r2_RHS	24465	0.653
r2_RHS	24468	0.655
r2_RHS	24471	0.653
r2_RHS	24473	0.654
r2_RHS	24480	0.661
r2_RHS	24535	0.652
r2_RHS	24591	0.614
r2_RHS	24602	0.584
r2_RHS	24604	0.586
r2_RHS	24610	0.977
r2_RHS	24612	0.972
r2_RHS	24614	0.956
r2_RHS	24991	0.154
r2_RHS	24993	0.148
r2_RHS	25000	0.159
r2_RHS	25009	0.676
r2_RHS	25012	0.667
r2_RHS	25016	0.676
r2_RHS	25026	0.601
r2_RHS	25031	0.591
r2_RHS	25032	0.592
r2_RHS	25034	0.588
r2_RHS	25039	0.597
r2_RHS	25040	0.601
r2_RHS	25051	0.697
r2_RHS	25056	0.676
r2_RHS	25057	0.694
r2_RHS	25067	0.828
r2_RHS	25069	0.857
r2_RHS	25077	0.587
r2_RHS	25079	0.589
r2_RHS	25135	0.625
r2_RHS	25148	0.700
r2_RHS	25181	0.631
r2_RHS	25614	0.904
r2_RHS	25617	0.941
r2_RHS	25620	0.925
r2_RHS	25624	0.906
r2_RHS	25626	0.907
r2_RHS	25630	0.925
r2_RHS	25635	0.906
r2_RHS	25638	0.906
r2_RHS	25641	0.906
r2_RHS	25642	0.889
r2_RHS	25643	0.889
r2_RHS	25644	0.887
r2_RHS	25650	0.822
r2_RHS	25653	0.505
r2_RHS	25656	0.571
r2_RHS	25659	0.568
r2_RHS	25663	0.568
r2_RHS	25665	0.574
r2_RHS	25669	0.574
r2_RHS	25674	0.569
r2_RHS	25677	0.571
r2_RHS	25680	0.567
r2_RHS	25681	0.567
r2_RHS	25682	0.567
r2_RHS	25683	0.566
r2_RHS	25689	0.564
r2_RHS	25691	0.574
r2_RHS	25693	0.573
r2_RHS	25694	0.573
r2_RHS	25695	0.571
r2_RHS	25704	0.583
r2_RHS	25724	0.906
r2_RHS	25733	0.887
r2_RHS	25734	0.870
r2_RHS	25740	0.889
r2_RHS	25743	0.852
r2_RHS	25757	0.868
r2_RHS	25760	0.870
r2_RHS	25763	0.857
r2_RHS	25768	0.574
r2_RHS	25769	0.575
r2_RHS	25775	0.574
r2_RHS	25778	0.569
r2_RHS	25792	0.576
r2_RHS	25795	0.575
r2_RHS	25798	0.574
r2_RHS	25804	0.573
r2_RHS	25810	0.585
r2_RHS	25813	0.587
r2_RHS	25819	0.854
r2_RHS	25825	0.793
r2_RHS	25828	0.804
r2_RHS	25831	0.810
r2_RHS	25834	0.807
r2_RHS	25840	0.815
r2_RHS	25846	0.815
r2_RHS	25848	0.576
r2_RHS	25851	0.580
r2_RHS	25857	0.624
r2_RHS	25863	0.590
r2_RHS	25866	0.590
r2_RHS	25879	0.804
r2_RHS	26204	0.760
r2_RHS	26215	0.626
r2_RHS	26505	0.320
r2_RHS	26807	0.368
r2_RHS	26808	0.365
r2_RHS	26811	0.372
r2_RHS	26833	0.322
r2_RHS	26846	0.937
r2_RHS	27098	0.255
r2_RHS	27101	0.250
r2_RHS	27107	0.107
r2_RHS	27110	0.107
r2_RHS	27111	0.101
r2_RHS	27118	0.951
r2_RHS	27121	0.951
r2_RHS	27126	0.951
r2_RHS	27136	0.173
r2_RHS	27155	0.164
r2_RHS	27171	0.942
r2_RHS	27183	0.970
r2_RHS	27193	0.168
r2_RHS	27795	0.935
r2_RHS	27960	0.171
r2_RHS	29273	0.262
r2_RHS	29780	0.409
r2_RHS	29857	0.986
r2_RHS	29903	0.981
r2_RHS	30356	0.883
r2_RHS	30359	0.993
r2_RHS	30360	0.996
r2_RHS	30887	0.250
r2_RHS	34047	0.273
r2_RHS	34940	0.146
r2_RHS	35371	0.113
r2_RHS	35372	0.113
r2_RHS	35373	0.116
r2_RHS	35532	0.476
r2_RHS	35533	0.476
r2_RHS	35534	0.476
r2_RHS	35535	0.476
r2_RHS	35536	0.476
r2_RHS	35540	0.476
r2_RHS	35541	0.476
r2_RHS	35543	0.476
r2_RHS	35544	0.500
r2_RHS	35545	0.455
r2_RHS	35549	0.476
r2_RHS	35593	0.409
r2_RHS	35596	0.381
r2_RHS	35598	0.364
r2_RHS	35599	0.364
r2_RHS	35601	0.364
r2_RHS	35603	0.348
r2_RHS	35727	0.364
r2_RHS	35728	0.364
r2_RHS	35730	0.364
r2_RHS	35731	0.364
r2_RHS	36011	0.500
r2_RHS	36017	0.476
r2_RHS	36018	0.476
r2_RHS	36115	0.600
r2_RHS	36116	0.600
r2_RHS	36155	0.571
r2_RHS	36203	0.600
r2_RHS	36207	0.500
r2_RHS	36209	0.500
r2_RHS	36256	0.444
r2_RHS	36259	0.444
r2_RHS	36261	0.429
r2_RHS	36264	0.103
r2_RHS	36265	0.103
r2_RHS	36266	0.103
r2_RHS	36273	0.103
r2_RHS	36274	0.103
r2_RHS	36280	0.103
r2_RHS	36284	0.103
r2_RHS	36291	0.105
r2_RHS	36295	0.370
r2_RHS	38364	0.992
r2_RHS	41940	0.984
r2_RHS	42784	0.126
r2_RHS	42785	0.127
r2_RHS	42788	0.126
r2_RHS	46996	0.922
r2_RHS	47045	0.966
r2_RHS	47046	0.975
r2_RHS	47159	0.977
r2_RHS	47161	0.985
r2_RHS	47658	0.539
r2_RHS	47661	0.543
r2_RHS	47664	0.539
r2_RHS	47667	0.541
r2_RHS	47670	0.551
r2_RHS	47676	0.538
r2_RHS	47757	0.381
r2_RHS	47763	0.550
r2_RHS	47778	0.560
r2_RHS	47947	0.575
r2_RHS	47957	0.814
r2_RHS	49131	0.652
r2_RHS	49134	0.599
r2_RHS	49145	0.763
r2_RHS	49148	0.763
r2_RHS	49227	0.660
r2_RHS	49230	0.658
r2_RHS	49241	0.744
r2_RHS	49244	0.756
r2_RHS	49320	0.694
r2_RHS	49334	0.661
r2_RHS	49377	0.648
r2_RHS	49382	0.647
r2_RHS	49383	0.644
r2_RHS	49388	0.649
r2_RHS	49425	0.800
r2_RHS	49430	0.794
r2_RHS	49431	0.771
r2_RHS	49436	0.800
r2_RHS	50145	0.262
r2_RHS	50544	0.192
r2_RHS	51074	0.687
r2_RHS	51310	0.307
r2_RHS	51745	0.284
r2_RHS	51756	0.707
r2_RHS	51769	0.172
r2_RHS	51780	0.828
r2_RHS	51875	0.285
r2_RHS	51878	0.711
r2_RHS	51881	0.288
r2_RHS	51887	0.709
r2_RHS	51910	0.185
r2_RHS	51913	0.821
r2_RHS	51916	0.179
r2_RHS	51922	0.815
r2_RHS	51956	0.287
r2_RHS	51966	0.135
r2_RHS	52009	0.280
r2_RHS	52017	0.722
r2_RHS	52034	0.176
r2_RHS	52042	0.848
r2_RHS	52059	0.156
r2_RHS	52062	0.176
r2_RHS	52071	0.176
r2_RHS	52080	0.182
r2_RHS	52081	0.176
r2_RHS	52082	0.824
r2_RHS	52086	0.152
r2_RHS	52112	0.274
r2_RHS	52115	0.286
r2_RHS	52124	0.284
r2_RHS	52133	0.283
r2_RHS	52134	0.285
r2_RHS	52135	0.718
r2_RHS	52139	0.275
r2_RHS	52148	0.287
r2_RHS	52168	0.716
r2_RHS	52171	0.284
r2_RHS	52175	0.714
r2_RHS	52178	0.284
r2_RHS	52191	0.287
r2_RHS	52194	0.277
r2_RHS	52201	0.261
r2_RHS	52221	0.829
r2_RHS	52224	0.171
r2_RHS	52228	0.829
r2_RHS	52231	0.171
r2_RHS	52244	0.176
r2_RHS	52247	0.171
r2_RHS	52254	0.176
r2_RHS	52331	0.115
r2_RHS	52337	0.127
r2_RHS	52340	0.886
r2_RHS	52346	0.125
r2_RHS	52355	0.873
r2_RHS	52358	0.886
r2_RHS	52370	0.320
r2_RHS	52376	0.328
r2_RHS	52379	0.678
r2_RHS	52385	0.322
r2_RHS	52394	0.678
r2_RHS	52397	0.674
r2_RHS	52420	0.324
r2_RHS	52425	0.677
r2_RHS	52432	0.678
r2_RHS	52438	0.326
r2_RHS	52444	0.318
r2_RHS	52467	0.139
r2_RHS	52472	0.847
r2_RHS	52479	0.859
r2_RHS	52485	0.139
r2_RHS	52491	0.139
r2_RHS	52528	0.287
r2_RHS	52531	0.713
r2_RHS	52534	0.713
r2_RHS	52537	0.709
r2_RHS	52540	0.287
r2_RHS	52543	0.716
r2_RHS	52546	0.285
r2_RHS	52561	0.283
r2_RHS	52569	0.713
r2_RHS	52581	0.288
r2_RHS	52586	0.276
r2_RHS	52587	0.718
r2_RHS	52591	0.706
r2_RHS	52592	0.701
r2_RHS	52599	0.711
r2_RHS	52601	0.718
r2_RHS	52606	0.282
r2_RHS	52610	0.287
r2_RHS	52621	0.712
r2_RHS	52623	0.711
r2_RHS	52625	0.274
r2_RHS	52628	0.983
r2_RHS	52633	0.280
r2_RHS	52642	0.709
r2_RHS	52645	0.284
r2_RHS	52646	0.290
r2_RHS	52648	0.286
r2_RHS	52649	0.285
r2_RHS	52655	0.703
r2_RHS	52657	0.718
r2_RHS	52667	0.285
r2_RHS	52675	0.282
r2_RHS	52677	0.721
r2_RHS	52681	0.284
r2_RHS	52688	0.276
r2_RHS	52689	0.274
r2_RHS	52692	0.274
r2_RHS	52693	0.277
r2_RHS	52727	1.000
r2_RHS	52729	1.000
r2_RHS	52740	1.000
r2_RHS	52756	1.000
r2_RHS	52778	1.000
r2_RHS	52788	1.000
r2_RHS	52810	1.000
r2_RHS	52811	0.995
r2_RHS	52827	1.000
r2_RHS	52848	1.000
r2_RHS	52904	1.000
r2_RHS	52911	1.000
r2_RHS	52942	1.000
r2_RHS	52944	1.000
r2_RHS	52951	1.000
r2_RHS	52966	1.000
r2_RHS	52986	1.000
r2_RHS	52988	1.000
r2_RHS	52992	1.000
r2_RHS	53008	1.000
r2_RHS	53010	1.000
r2_RHS	53033	1.000
r2_RHS	53035	1.000
r2_RHS	53041	1.000
r2_RHS	53047	1.000
r2_RHS	53055	1.000
r2_RHS	53058	1.000
r2_RHS	53091	1.000
r2_RHS	53099	1.000
r2_RHS	53305	0.990
r2_RHS	53309	0.990
r2_RHS	53312	0.989
r2_RHS	53316	0.990
r2_RHS	53325	0.990
r2_RHS	53329	0.990
r2_RHS	53352	0.968
r2_RHS	53359	0.989
r2_RHS	53372	0.990
r2_RHS	53378	0.989
r2_RHS	53379	0.990
r2_RHS	53380	0.990
r2_RHS	53388	1.000
r2_RHS	53392	0.990
r2_RHS	53399	0.989
r2_RHS	53410	0.989
r2_RHS	53411	0.990
r2_RHS	53412	0.990
r2_RHS	53429	0.989
r2_RHS	53431	0.989
r2_RHS	53466	0.979
r2_RHS	53469	0.979
r2_RHS	53507	0.969
r2_RHS	53508	0.990
r2_RHS	53509	0.969
r2_RHS	53517	0.990
r2_RHS	53542	0.958
r2_RHS	53543	0.959
r2_RHS	53547	0.979
r2_RHS	53554	0.990
r2_RHS	53557	0.979
r2_RHS	53560	0.990
r2_RHS	53564	1.000
r2_RHS	53590	0.990
r2_RHS	53598	0.990
r2_RHS	53610	0.990
r2_RHS	53630	0.990
r2_RHS	53648	0.990
r2_RHS	53651	0.990
r2_RHS	53655	0.989
r2_RHS	53666	0.990
r2_RHS	53689	0.987
r2_RHS	53696	0.987
r2_RHS	53697	0.987
r2_RHS	53706	0.987
r2_RHS	53717	0.987
r2_RHS	53732	0.987
r2_RHS	53803	0.986
r2_RHS	53804	0.987
r2_RHS	53853	0.898
r2_RHS	53876	0.913
r2_RHS	53894	0.905
r2_RHS	53902	0.909
r2_RHS	53939	0.896
r2_RHS	53941	0.892
r2_RHS	53945	0.896
r2_RHS	53948	0.104
r2_RHS	53949	0.104
r2_RHS	53952	0.895
r2_RHS	53954	0.900
r2_RHS	53959	0.890
r2_RHS	53962	0.895
r2_RHS	54025	0.692
r2_RHS	54035	0.697
r2_RHS	54036	0.692
r2_RHS	54043	0.692
r2_RHS	54044	0.680
r2_RHS	54046	0.680
r2_RHS	55544	0.683
r2_RHS	55545	0.685
r2_RHS	55548	0.680
r2_RHS	55550	0.680
r2_RHS	55552	0.684
r2_RHS	55557	0.701
r2_RHS	55642	0.686
r2_RHS	55851	0.103
r2_RHS	55854	0.103
r2_RHS	55863	0.112
r2_RHS	55872	0.103
r2_RHS	55887	0.108
r2_RHS	55906	0.628
r2_RHS	55909	0.622
r2_RHS	55918	0.650
r2_RHS	55927	0.634
r2_RHS	55942	0.653
r2_RHS	55955	0.355
r2_RHS	55963	0.626
r2_RHS	55965	0.629
r2_RHS	55990	0.889
r2_RHS	55998	0.103
r2_RHS	56000	0.103
r2_RHS	56060	0.621
r2_RHS	56247	0.491
r2_RHS	56250	0.460
r2_RHS	56277	0.265
r2_RHS	56280	0.262
r2_RHS	56352	0.509
r2_RHS	56405	0.740
r2_RHS	56476	0.481
r2_RHS	56499	0.243
r2_RHS	56533	0.240
r2_RHS	56536	0.241
r2_RHS	56561	0.500
r2_RHS	56564	0.509
r2_RHS	56582	0.540
r2_RHS	56588	0.538
r2_RHS	56591	0.509
r2_RHS	56612	0.240
r2_RHS	56618	0.238
r2_RHS	56621	0.238
r2_RHS	56636	0.227
r2_RHS	56637	0.247
r2_RHS	56645	0.238
r2_RHS	56650	0.762
r2_RHS	56663	0.236
r2_RHS	56665	0.238
r2_RHS	56669	0.238
r2_RHS	56684	0.238
r2_RHS	56693	0.243
r2_RHS	56706	0.753
r2_RHS	56721	0.444
r2_RHS	56722	0.475
r2_RHS	56730	0.467
r2_RHS	56735	0.508
r2_RHS	56748	0.469
r2_RHS	56750	0.476
r2_RHS	56754	0.460
r2_RHS	56769	0.452
r2_RHS	56778	0.500
r2_RHS	56791	0.517
r2_RHS	56835	0.244
r2_RHS	56852	0.482
r2_RHS	56908	0.426
r2_RHS	56920	0.429
r2_RHS	56926	0.435
r2_RHS	56932	0.247
r2_RHS	56944	0.248
r2_RHS	56950	0.248
r2_RHS	57378	0.875
r2_RHS	57398	0.872
r2_RHS	57401	0.874
r2_RHS	57410	0.875
r2_RHS	57413	0.874
r2_RHS	57503	0.860
r2_RHS	57506	0.866
r2_RHS	57521	0.875
r2_RHS	57530	0.866
r2_RHS	57532	0.865
r2_RHS	57618	0.865
r2_RHS	57637	0.857
r2_RHS	57640	0.857
r2_RHS	57646	0.857
r2_RHS	57655	0.847
r2_RHS	57663	0.112
r2_RHS	57738	0.840
r2_RHS	57739	0.840
r2_RHS	57740	0.840
r2_RHS	57742	0.840
r2_RHS	57764	0.837
r2_RHS	57771	0.830
r2_RHS	57892	0.934
r2_RHS	57898	0.934
r2_RHS	57916	0.933
r2_RHS	57919	0.933
r2_RHS	57962	0.988
r2_RHS	58022	0.367
r2_RHS	58042	0.267
r2_RHS	58096	0.478
r2_RHS	58099	0.480
r2_RHS	58111	0.267
r2_RHS	58114	0.266
r2_RHS	58208	0.264
r2_RHS	58229	0.500
r2_RHS	58284	0.265
r2_RHS	58290	0.258
r2_RHS	58330	0.522
r2_RHS	58356	0.270
r2_RHS	58418	0.417
r2_RHS	58424	0.462
r2_RHS	58426	0.478
r2_RHS	58446	0.264
r2_RHS	58452	0.274
r2_RHS	58454	0.276
r2_RHS	58595	0.664
r2_RHS	59945	0.182
r2_RHS	61276	0.581
r2_RHS	61289	0.416
r2_RHS	61307	0.983
r2_RHS	61583	0.582
r2_RHS	61590	0.585
r2_RHS	61598	0.546
r2_RHS	61601	0.525
r2_RHS	62442	0.294
r2_RHS	62444	0.295
r2_RHS	62446	0.293
r2_RHS	62447	0.293
r2_RHS	62453	0.293
r2_RHS	62462	0.288
r2_RHS	62466	0.290
r2_RHS	62469	0.293
r2_RHS	62472	0.293
r2_RHS	62474	0.294
r2_RHS	62477	0.293
r2_RHS	62478	0.294
r2_RHS	62486	0.294
r2_RHS	62495	0.287
r2_RHS	62496	0.294
r2_RHS	62501	0.290
r2_RHS	62504	0.286
r2_RHS	62763	0.279
r2_RHS	62765	0.280
r2_RHS	62766	0.277
r2_RHS	62777	0.273
r2_RHS	62817	0.276
r2_RHS	62825	0.282
r2_RHS	64433	0.147
r2_RHS	65045	0.109
r2_RHS	65414	0.194
r2_RHS	66379	0.891
r2_RHS	66381	0.894
r2_RHS	66382	0.894
r2_RHS	70222	0.114
r2_RHS	70230	0.136
r2_RHS	72930	0.100
r2_RHS	73126	0.113
r2_RHS	73283	0.971
r2_RHS	73319	0.993
r2_RHS	74458	0.231
r2_RHS	74607	0.600
r2_RHS	74608	0.625
r2_RHS	74610	0.652
r2_RHS	74617	0.655
r2_RHS	74618	0.600
r2_RHS	74620	0.733
r2_RHS	75711	0.939
r2_RHS	75712	0.942
r2_RHS	75714	0.943
r2_RHS	76029	0.296
r2_RHS	76219	0.128
r2_RHS	76222	0.128
r2_RHS	78239	0.951
r2_RHS	78275	0.968
r2_RHS	78276	0.968
r3_CdtB	13493	0.108
r3_CdtB	21758	0.507
r3_CdtB	21804	0.515
r3_CdtB	21824	0.524
r3_CdtB	29851	0.260
r3_CdtB	29853	0.260
r3_CdtB	29893	0.263
r3_CdtB	29904	0.264
r3_CdtB	29905	0.264
r3_CdtB	29907	0.264
r3_CdtB	30166	0.267
r3_CdtB	30169	0.270
r3_CdtB	30174	0.276
r3_CdtB	30175	0.263
r3_CdtB	30184	0.276
r3_CdtB	30192	0.278
r3_CdtB	30193	0.276
r3_CdtB	30196	0.278
r3_CdtB	30198	0.276
r3_CdtB	30201	0.276
r3_CdtB	30204	0.270
r3_CdtB	30208	0.278
r3_CdtB	30217	0.276
r3_CdtB	30223	0.276
r3_CdtB	30224	0.276
r3_CdtB	30226	0.281
r3_CdtB	30228	0.278
r3_CdtB	30259	0.272
r3_CdtB	30262	0.278
r3_CdtB	30270	0.328
r3_CdtB	30277	0.322
r3_CdtB	30509	0.357
r3_CdtB	30522	0.354
r3_CdtB	31860	0.484
r3_CdtB	31933	0.458
r3_CdtB	31935	0.454
r3_CdtB	31941	0.436
r3_CdtB	31986	0.469
r3_CdtB	32013	0.484
r3_CdtB	32019	0.474
r3_CdtB	32043	0.484
r3_CdtB	32100	0.479
r3_CdtB	32103	0.484
r3_CdtB	32139	0.467
r3_CdtB	32184	0.477
r3_CdtB	32187	0.483
r3_CdtB	32190	0.489
r3_CdtB	32208	0.483
r3_CdtB	32214	0.489
r3_CdtB	32263	0.483
r3_CdtB	32270	0.471
r3_CdtB	32292	0.489
r3_CdtB	32294	0.494
r3_CdtB	32295	0.489
r3_CdtB	32296	0.489
r3_CdtB	32313	0.483
r3_CdtB	32322	0.494
r3_CdtB	32328	0.489
r3_CdtB	32331	0.489
r3_CdtB	32350	0.488
r3_CdtB	32368	0.489
r3_CdtB	32370	0.489
r3_CdtB	32379	0.489
r3_CdtB	32394	0.494
r3_CdtB	32397	0.471
r3_CdtB	32433	0.494
r3_CdtB	32436	0.506
r3_CdtB	32445	0.494
r3_CdtB	32448	0.494
r3_CdtB	32468	0.512
r3_CdtB	32682	0.537
r3_CdtB	32688	0.532
r3_CdtB	32700	0.532
r3_CdtB	32731	0.532
r3_CdtB	32763	0.553
r3_CdtB	32772	0.527
r3_CdtB	32775	0.538
r3_CdtB	32776	0.560
r3_CdtB	32784	0.547
r3_CdtB	32799	0.553
r3_CdtB	32803	0.553
r3_CdtB	32805	0.553
r3_CdtB	32818	0.560
r3_CdtB	32823	0.554
r3_CdtB	32831	0.545
r3_CdtB	32832	0.533
r3_CdtB	32847	0.545
r3_CdtB	32850	0.545
r3_CdtB	32856	0.560
r3_CdtB	32874	0.560
r3_CdtB	32877	0.553
r3_CdtB	32911	0.553
r3_CdtB	32965	0.562
r3_CdtB	33022	0.563
r3_CdtB	33025	0.569
r3_CdtB	33061	0.569
r3_CdtB	33062	0.569
r3_CdtB	33121	0.577
r3_CdtB	33159	0.580
r3_CdtB	33161	0.580
r3_CdtB	33169	0.580
r3_CdtB	33182	0.597
r3_CdtB	33197	0.577
r3_CdtB	33206	0.586
r3_CdtB	33215	0.547
r3_CdtB	33218	0.580
r3_CdtB	33221	0.574
r3_CdtB	33335	0.603
r3_CdtB	33377	0.612
r3_CdtB	34067	0.843
r3_CdtB	34075	0.847
r3_CdtB	34090	0.847
r3_CdtB	34093	0.856
r3_CdtB	34096	0.856
r3_CdtB	34099	0.846
r3_CdtB	34102	0.856
r3_CdtB	34105	0.856
r3_CdtB	34108	0.856
